language,instance_id,eval_log_present,resolved,turns,resolved_turns,log_blob_sha,trajectory_blob_sha
js,humanevalfix-js-117,True,True,10,10,8e4f979564845c0d5d4e26ae3a3ff0dd63790152,bb78749d28c85c3143d640ca06de1f3c64bd09cd
js,humanevalfix-js-118,True,False,26,,9ab95bf6572b01ac0cecaed2c7713785d155906b,1a2df15cefa415748606a59f1554540a00bb3b0f
js,humanevalfix-js-119,True,True,6,6,510adfef4cdb3f9a3bcbea00e2f86e63e43a0111,da47852b793e92761b011bc85826c231fdc1822f
js,humanevalfix-js-12,True,True,6,6,b779fc77c47dff9dc39e6c80b531d7e1d2740bc4,af51ff9d5ea251fd80c8f41a1736a0e6289dd8d1
js,humanevalfix-js-120,True,True,6,6,d2ced9f232e205813832e73186207ae6f2d1bb52,c805ac207c14dba5a955a2df7b69971ae61fd9e3
js,humanevalfix-js-121,True,True,6,6,ce8df17794f03ce8d5ab87a5164cec4ba2380a62,50c4026a0ce10346ff611eb7416e9400c8c33bd9
js,humanevalfix-js-122,True,True,5,5,4d29a738ec2dcacbd667d35b7c0a8ebf9d39661a,e34bd2c19efc51be6d1d83ba8153eaaf82a13dfe
js,humanevalfix-js-123,True,False,19,,96819c20a8ff3317a6f395178e892778276e1574,d355e5e8ff6aa088c40e43b188a3209e341e6fb3
js,humanevalfix-js-124,True,False,32,,60a865bad5885b0c5d383043b5fef941744c2c17,356b9015251b7b4a9121d0991a7f39be54f9d971
js,humanevalfix-js-125,True,True,6,6,347f9fd814fa75c1dabfdba6acc2e979e6c92ef6,37e06b280ebcd9be3bc45c33c5efe08333d2df7b
js,humanevalfix-js-126,True,True,10,10,e4f50d9a19acbdcd3543e0ae0b6d0d8d582bf45a,28eaec15ad4cd99b9455d656fb607c77f2c69bc4
js,humanevalfix-js-127,True,True,6,6,a2e8040788974e86e9c2efe69de696f7736bab06,082dcfd7acfc04017cd4cef519aa9bb7a30e6869
js,humanevalfix-js-128,True,True,8,8,62842d55f8a2cf19b7bbe568c472b2d6823d43d7,e3cdfaca84f32090e6f8e2d1d17f795fe06678ca
js,humanevalfix-js-129,True,True,6,6,ea0bea640e9d073f38c926669175635916a42648,e7a1de5d459cfc7ce174ff986cf2199dd4ecffe2
js,humanevalfix-js-13,True,True,6,6,0d7c326122fa8f2e567cd2b55c974d24a6180c9d,ea80c0029fc419aa75757e42bc423c011b8e6c11
js,humanevalfix-js-130,True,True,9,9,8324edd3e12a31d115bdef9efabb32803da208b8,3ddb9f6b202f3136e44016108aa7d8c02ec16eae
js,humanevalfix-js-131,True,True,5,5,7762fcfdb435cb2f6895a2d74a44732bba1ab6cb,4c09028171774cd96ecf029261700f0d3646f447
js,humanevalfix-js-132,True,True,7,7,e9b7787cba2a94a2471ecdcbb3dcb91184a83873,d0126ce9af66f217146e97e76a15991bc0d32cdf
js,humanevalfix-js-133,True,True,8,8,87d7ea02ff78aa8a47c989b39a8aed6042226ecb,0f96eaad9a67155dcf3631df4fef989a704f0b75
js,humanevalfix-js-134,True,True,8,8,dcc45d669ddbc9d2f02b1b51803120d28ef4e0c3,dda9f2e359436ff52c9a1150d6c668c865d9f775
js,humanevalfix-js-135,True,True,6,6,b75db74b5749aee38f86577125f25583f97f2769,bfea9aec6061fc19d4045a6035c5b6a4f25ae50a
js,humanevalfix-js-136,True,True,11,11,f4d0c17ab7e22508d3fbdcb3c973e5958e6c76c1,4570672f78384fa9e60afd7dc16d09cb37e36ee6
js,humanevalfix-js-137,True,True,6,6,11d747e64c56e7315530fdc3d470f2f45795a975,290f103e4ef2cdf0a2888d3041d49597d3972c8a
js,humanevalfix-js-138,True,True,5,5,d53f6ede1ec8e6fe0c39330e58b7fbaf9f8ae3d9,fcdaf098e02691110eb20fb05df57be05a3d659a
js,humanevalfix-js-139,True,True,8,8,250515a9a229b50e809be76627d12e39f86e9d90,c808a39b2984fbd8c64d36899f751f77630b433e
js,humanevalfix-js-14,True,True,5,5,7df2c4a5804abf2791149eb3ce4654c5f33cfd02,c4fe5e8f36466708637ad3d306b03a20688045e7
js,humanevalfix-js-140,True,True,6,6,5dc095dd59f2c4d46d7413aa20184faadd95b30a,d3b1ddccebb89e31689e859b6ea10a033fce17d3
js,humanevalfix-js-141,True,True,8,8,419d33c6ee5af819ba23d1d557976182f78bfe0e,b34ecc1c36a911f58ddeabb47b20918b4e805cc7
js,humanevalfix-js-142,True,True,10,10,72490f91424b3530b4923b3f576eb1ab3378de56,783e97c11f72fe9c2e2da1efa85603f9d44d9d98
js,humanevalfix-js-143,True,True,6,6,c4f168546b8b50e0f9112194c060b6a679678491,c9f186a297c1a7040c0683d053ecace5bbb60f99
js,humanevalfix-js-144,True,True,5,5,d996bd6370043350f5a310418fef80569070bff4,c208a09b0b85a8b16ba0319197b826be92ebb88b
js,humanevalfix-js-145,True,True,6,6,d3efb24e7f6b069bc3e411fb8dfc010fc1f193d7,95e74f476ff4982a5c75af7e2e4bbe466a05122f
js,humanevalfix-js-146,True,True,5,5,dd4b852f4d742e9c926adfe4d1bfacb8029e4150,cee687cd187c330ad4e4a4bc703226ac0fdf2c2d
js,humanevalfix-js-147,True,True,6,6,965e484db43abc153000e23071bdd15ab13dd57a,b14c98a178d911764fbe7717da48a875b844602d
js,humanevalfix-js-148,True,True,5,5,a2e2db1e5e987a965c292f46b7b7569f4409aba6,3d0db5d2f411bf1a52d19c33a469abe786f0397d
js,humanevalfix-js-149,True,False,5,,1b633fd7f798d0f3aaaf8bff01661a0525b92282,f44f3d19ff0433546fb5e3b76e1e275bf4b4352d
js,humanevalfix-js-15,True,True,6,6,4d6579987ae9d6158f450995deec0f35f01cde27,7dcd607123b77731c2de4cb613ac539dfb6f458b
js,humanevalfix-js-150,True,True,6,6,6403a1f01a8344008fc633873841a6c36a512bb7,984cc630a65249a77c3450abbd4f389c4d0f9c2f
js,humanevalfix-js-151,True,True,7,7,96060d82037f4510dcd63c1949326a8293303532,82a56306593454ed8b5994b8a1726d87b24269b4
js,humanevalfix-js-152,True,True,7,7,8d2e30178b8d35fc0d12042c5e9cc9488c8cdc2d,ae41b22cabc89aa2d74e52641e523504597eca4f
js,humanevalfix-js-153,True,True,5,5,a202a5d992fc6e093cbae98ceef6486637cfbed0,6101ca02092b59dce31f74b12e80f686b7eea32f
js,humanevalfix-js-154,True,True,6,6,7719c1d6499504ec1b44e60cae33c181c0d002ac,634fe20ea2295031fc4c417fba58a1130ab47e06
js,humanevalfix-js-155,True,True,6,6,efcfca65b03730c8a17874a8557ba91d7c8301a1,88a66deba1d72dc217b20c4a658ba3c95c44cdd8
js,humanevalfix-js-156,True,False,14,,762dc54eef5a1d17e76b3aee83830a4851053d32,b7e3fe5e3b3da38303fdfc4525bfc4902d4f69fa
js,humanevalfix-js-157,True,True,6,6,2a41b8758a1a0dde8762e499ee173aaffe4d6cc2,e56b851a67cd21915c44cda9a053d1091d174e4c
js,humanevalfix-js-158,True,True,17,17,692ebb64175908553a8af055480e79172f147327,96fb70a29261f5de01748d2808cab66422804cf5
js,humanevalfix-js-159,True,True,7,7,8444964f529fa95ac649412cd529b25f3deac407,9dab11265ddd81fa0af2c5cc5debb25e34a8ec0f
js,humanevalfix-js-16,True,True,6,6,4fa2ddfdb6fa7b477b56cbf97113bdb43afcf030,03218039cf75199d8b460e23cda29d90abc1a167
js,humanevalfix-js-160,True,False,30,,9a2ecb02a04c380c09f937707c89bd99958a36ff,d70119e71b7b7224fa2d9d615abeed672203bc91
js,humanevalfix-js-161,True,True,7,7,86830a263ed3e941f5df91cb22088c239978e15d,91788f10ca2dc2505e5e6d4913064d4aa2f025ed
js,humanevalfix-js-162,True,False,5,,31cbd1efbe85ac1990b8132f0ca298f8f57be242,6493f01cc349ec61dbaa519e910df7fb0f7d9bc7
js,humanevalfix-js-163,True,True,13,13,8f16a56eb1268a9f988123aeb9a6262b18c6542a,c880176daaaca4c496b2d030459794cd3a0ba606
js,humanevalfix-js-17,True,True,6,6,2a5b355e7aa74e7799d4b5b9b4443e74c7dc2ab6,2718e2b952da56e2eb931ba7d19b0b5e81a1339e
js,humanevalfix-js-18,True,True,6,6,400f5ef2b62f920048ec15bba850aa249391b2e3,ebb801df43cb5d02ca2f028befb34442f2d1f257
js,humanevalfix-js-19,True,True,6,6,79b997f6193c3eec1df243b4642cca7c9889e9fa,ade981d00307ce07e023d3414c0d1d8ba05016e3
js,humanevalfix-js-2,True,True,6,6,5309ee9dfda014739b251098dca72bd241425ee0,e4cfdc41277d310fdf8c617d40203b612a119cb2
js,humanevalfix-js-20,True,True,6,6,64449a1bdcf9107b1a618312ffa0c5adf2ee3a7c,7f40fd8dc47cc407ee863e5b3b72f596e0d3bf80
js,humanevalfix-js-21,True,True,6,6,78fe8d2dd7301e9ada88f57894ef52cd4a6a7150,b658b44e1f2da0b14fded83e24d4ce67f88c18f8
js,humanevalfix-js-22,True,True,6,6,230f272bc2560882f6f96b351c0c9b9af82baa88,9ebe9488d7a9dfdc4aea5ce3579b0d8a1441a668
js,humanevalfix-js-23,True,True,6,6,5509829e7d5634ca87d0a3d04d784b928251b6c2,6387320af22a2be6f548395111613b7367cb6406
js,humanevalfix-js-24,True,True,6,6,473b4e4b049f881f43bf0896b235a67c041d95f4,1f482b3465ee440438ff8b4dbe3d0ae94347626a
js,humanevalfix-js-25,True,True,5,5,53b8ae84c3fa1f2fe46bbd75de134453d8f62ed9,fa37ce9003f6f5c688ea64223e7b60b43edad633
js,humanevalfix-js-26,True,True,5,5,0563f3763415498f9e202e479fc1bd70fdc11dae,0fa6c68e1b3a52bc43ee337e7ee3816681b1e856
js,humanevalfix-js-27,True,True,5,5,6cbb8f971e779483176d5e255158d28e596df4fa,198bcede693e2528458c34694f90e0c92fda9c82
js,humanevalfix-js-28,True,True,6,6,19d8e2fc5023f4729c20a591972869f75186fa04,2e033d5ab928a184d343542ccb7635f8ffcdea5d
js,humanevalfix-js-29,True,True,6,6,2b9991392298d116477ce8b5749e3720c0cb2852,805379ea03f703d3d60887eb4487a57e31163e93
js,humanevalfix-js-3,True,True,6,6,1ad762230db6ebb786c8c43a3cf8d92be651ed6e,b10947278f70b838454bcca97c79690c957613f5
js,humanevalfix-js-30,True,True,5,5,2638534575984a017ca86322fac7d724d0538f22,24e8c500ceb308ff982b2c4497b000d4a598c397
js,humanevalfix-js-31,True,True,7,7,75ed932018e919d6c4ce5eccff7bb37fc62f5ece,382098f080f24fe91f303750b21afcd0e643c605
js,humanevalfix-js-32,True,False,28,,c0c71272c16e0487b68e28a28972f80e9516a78f,a32cf4ca271c64165d6493f1989d889012f51629
js,humanevalfix-js-33,True,True,5,5,685ea45fddba4bc3d02384eed74b34a5656e6fd7,8b9a402c176a154cc46fad9f64a33f148d13597e
js,humanevalfix-js-34,True,True,6,6,db3fc77c9ec6dba109fdd83ae69ab67f06c3b2fe,f5d7f79a0c3b48bd6d24a6b8d6849e249c01fb71
js,humanevalfix-js-35,True,True,5,5,587c8ed5b12c10b670d9111d828b58e741cc012b,6f25e1bb74f864cb1bf6c4be45dfa3a61b08aa01
js,humanevalfix-js-36,True,True,5,5,3b2d80ccc084b482472cb90a524afdea6a22f53b,e76ba194b5794c7c268ef1df47404cf09d2d81b4
js,humanevalfix-js-37,True,True,6,6,b76c4a32d8ed01ababd5aeea0452c5587a7ed79f,57fb6c9dd5bf8549150961a4332e6d5592aaf4c4
js,humanevalfix-js-38,True,False,11,,948c201a0562c8a3ef958b3a4951438d3d6759b0,180270e4429d96a2a28b87466e1536ad8bea9693
js,humanevalfix-js-39,True,True,8,8,89c4b80f577f9ae05e01f4fffcc1dfed63af4f40,24af90dd69a8e823e9c47eef67a0d4ff08c0ca3c
js,humanevalfix-js-4,True,True,9,9,160c3d2573b4ffcfebb72eed55783c4e11723686,e0db8b479dbdd409ffe34a29f4189302f0a21387
js,humanevalfix-js-40,True,True,6,6,be35375619e6ede58c1675ac593647436c10f8ea,92e65c278ef40039edcd2494de1b88f8040f2518
js,humanevalfix-js-41,True,False,6,,73fbbe8cb247162872fd4c66b2331fd3515c38a0,9be56592b7e150fe661794b90de487587a27369b
js,humanevalfix-js-42,True,True,5,5,e1140f0b6269f256ed85735e92f3005b145c1793,ab8bfd06e2326b1b7f12bea7fa52ddfa2e6d9b2d
js,humanevalfix-js-43,True,True,6,6,72f0468beca5ff231ad84f3a8f5db4e55f5b77d0,1cdfb4512c5a6584877e926159a468a4b4c50621
js,humanevalfix-js-44,True,True,6,6,31313a8b8b3e884d16f94519dffe49c01d6b2589,d49d00d3b8f8ce089067300b3e6533b06406adb2
js,humanevalfix-js-45,True,True,6,6,b572c8bea03e6891c78a6f24b29162bc39ee3d99,eb65cf9201898749845934c3b525748e2ef88141
js,humanevalfix-js-46,True,True,7,7,fdc609638f760461a98f37ac74a243b94179745b,d9077a973836416c8e4a50fe9976597936c9350e
js,humanevalfix-js-47,True,True,5,5,737988430568ef8db1a01f00f8878cb5f88dbb6f,dc990344ebd1231f268d2a069111230597539358
js,humanevalfix-js-48,True,True,6,6,1091cf0c494c8eb54cb6804eca1b5b766208975c,caca712e9a8713775c3a0174ab86b2b5aa894177
js,humanevalfix-js-49,True,True,8,8,55bcaa3315c31817a417af8b4f0320d0ba3e7410,af05582e47fa2ce27c38713a3c3a9be70666120b
js,humanevalfix-js-5,True,False,36,,cb1d3f5b47ce6e928cb4c8bdd9b0dfcd0feb2c9c,ffe2c42690b7b92d9cd145a2e60a731448c3404e
js,humanevalfix-js-50,True,False,8,,153b21e8dbb887a25bde512c48a47a497998a880,6039313d45f84b79818e227b051848bd3e751b52
js,humanevalfix-js-51,True,True,7,7,92bc652a3fb16fa2d9ef5912c7708b7b740edecb,31df364b9b1d32b17eede3845cfd1224bb712b8f
js,humanevalfix-js-52,True,True,7,7,19bccd83d5856f5b1dce0baf3a4a30004ea39db3,396daf7849ebb4c4144f8d5491f2af1d3d8455e8
js,humanevalfix-js-53,True,True,6,6,d12aa756b1e0d48f60261613cf2ac7b32d659e0a,01392db0f3c9adf15124f10d399e4ad3c426a998
js,humanevalfix-js-54,True,True,8,8,050edce2823e9685a33a172dfebf246d0b3893b7,37265f5a9d895cfc79137b6f940939cab1761f92
js,humanevalfix-js-55,True,True,10,10,bc2047fb76433096089816da5756af3c36e58b24,d1c1f123ec096e21c724974a89bd63b76914b7e9
js,humanevalfix-js-56,True,True,5,5,83e71011a87118530a1f9f30cea10feaf4d53c03,d171be1d5fcdaf84e8f8bf1cd90c5cc4f5ecbc78
js,humanevalfix-js-57,True,True,6,6,7c78aee42e357851688041e9a2abc27233183a5b,664bc788371585f3d93dca02680da4bdfc6530dd
js,humanevalfix-js-58,True,True,5,5,8f44f8ded25b85ac138ec1cdf743dca14bcebe05,4723d50bbe01c4ac1476d0aa0d066a366590b1fb
js,humanevalfix-js-59,True,True,6,6,dbffc40b604f3a9c3ee4750c29455bbb1fbcb12e,a07f0c8a1d446d1a1ea809cbd35d1babf7add5a4
js,humanevalfix-js-6,True,True,6,6,d03e988e9db6f7f73e96b4dbf28c04bea41f32e9,9226fae873bcd4cad4d29caaa2a28d5b83dab2f8
js,humanevalfix-js-60,True,True,6,6,b18a16bc13991ffb508557c7379ace601f6dc50a,fed52e619f550020ba8374b86385051f993e08b3
js,humanevalfix-js-61,True,True,6,6,8936790c73d66753204d425087ad9f1000ddcdaa,ab0d8b2a6f20d5f9bf91698001140d088090b85c
js,humanevalfix-js-62,True,True,6,6,fff4e4ca4b9f3311521664d41b15cbb318030b90,f102efdd6f5cf8caec2411c3b8ea5e7516ec56b6
js,humanevalfix-js-63,True,True,12,12,274ec4b699ae6545f20ff6c7cb73cdbcd05a030d,7fc42d8ddf3376a4f04a3ce4ec3d153dcb52cf33
js,humanevalfix-js-64,True,True,6,6,5066c1d93b2510cfe26b0878b5b68bdf955b87c0,dbe517628d9716a3203a1837bae0c4ae4446bd36
js,humanevalfix-js-65,True,True,6,6,9d87ee7a9981b399747780a094fd872f080385e5,d5aa3bcc32b1c440d722e73be694d8f67b346780
js,humanevalfix-js-66,True,True,5,5,fb0f0df16431becf2133e7a21951ae5faaeab6ac,101e8be63fc3edc51281007039b755e14494149b
js,humanevalfix-js-67,True,True,6,6,fa4299da8123d598959770791785efc836590183,a3cf355c8dff3ff63c20abbc15f51e532fbfa7fb
js,humanevalfix-js-68,True,True,6,6,9c7fa7ee14c0c170700ac9d0718b445f51cd2ea1,65949e114e498cacdd9a2ad3441bda39d6f41425
js,humanevalfix-js-69,True,True,6,6,352812dab65d10785e6da722127703333b268953,dba977a644b121b5bfa5220fcaaa248148ffd40b
js,humanevalfix-js-7,True,True,5,5,6d8fe95bddfb57cb756f4bd4288ccfca8f568dca,6ad4100677ce6218ff8983caa3e26892e8a96b54
js,humanevalfix-js-70,True,True,7,7,3bb17591a243d1d355149ee230e54ee81852231c,c5ee71aeab6eafb0495013a2e9a8d0f1d5383f43
js,humanevalfix-js-71,True,True,5,5,a96426c90f6b5399a03d635d8c3e37dfa7e3ee77,0b0f503027cafcc081958060cec51794e5917ea7
js,humanevalfix-js-72,True,True,5,5,a9747af549c8c5302302df05f998a6de69d00033,97fe8b200da40c8cad1c80a9cd08fa3cd3e3bbf6
js,humanevalfix-js-73,True,True,6,6,eee3adfae84cd17f8df0ba8b2f2e5f7cb890ed47,69c9cb3cf76bb9b92cebcffcd3af34e85de17183
js,humanevalfix-js-74,True,True,6,6,ef10e947cefe5b4dbe0169209352a65c3454fec0,6b810b493205e61a9c8ffc03a3c1583c4d37360b
js,humanevalfix-js-75,True,False,34,,0c0df127a0456261f65647f14196e3e66b7eb25d,49c2a0bf4f88782ee0f5008637aa98ad11645d21
js,humanevalfix-js-76,True,True,6,6,8f0794b21dcf023e8726a0ef5a553c17977b296a,fece1afe2bbaf8b275aa9ad8aa1e5548afd952ac
js,humanevalfix-js-77,True,True,6,6,3cbdf878f52a4bc79c64e087e771f16f0226585c,71f83e8b1110515269e10cf80367254bed78a80b
js,humanevalfix-js-78,True,True,5,5,39c95a73df80a3ddfcecf02b21ba59afa0eb0387,ac86268da7ab4c9785a0b53b12fc540a9c1dba1b
js,humanevalfix-js-79,True,True,6,6,5164bca7ef2c73d5a066d42a186053205d900414,3cf9b8c1d671c7910f343bdf5b3d672b2575cbf1
js,humanevalfix-js-8,True,True,6,6,ac98dcef703de77a10f7fb6a2544912c72b8d2aa,9fec2baca5c222095b617c48f1b75b9c7c570b9f
js,humanevalfix-js-80,True,True,7,7,d6434a9cab5d103d927682ed74882f0266dec257,0d7caca1f7fb803574baf302d03ce1fcbc373efb
js,humanevalfix-js-81,True,True,5,5,6cb9d5454cc2b2b677b935ca77da849654339f76,4d00a48205d27307f50018a2af69b25a7b832a88
js,humanevalfix-js-82,True,True,6,6,ae3814bdbf06a231209ec46910c481f6d1340482,afcd4b0372036322bb772a3def56cd8d214e70dd
js,humanevalfix-js-83,True,True,7,7,aef39b99cb8b43d58c9f4c6e40ba9e2d224dc04e,4ed487aecd44917a2d9daef4789f2dde342c557b
js,humanevalfix-js-84,True,True,6,6,c57b3ed40f1262c6a2b720b9c1a56be669efed98,183a8b2db24122085d3889ff08751480c9426142
js,humanevalfix-js-85,True,True,6,6,713d3cefb9960d873c79bab23eef7d5495627050,a9787d112ceda1884c2d524a523183786c505602
js,humanevalfix-js-86,True,True,5,5,fe891a7b1dc9326729caee6a56dcedb16b3f0319,19a84bc68a682e039116a15359246b463d444f87
js,humanevalfix-js-87,True,False,21,,56fcc3ef5b31a48e5c4ad7c61d2698899fabcc2d,60d7a77625122e465afe8e663e0b127ef24e4dd1
js,humanevalfix-js-88,True,True,7,7,f8e55bc35eaac45afd7c099c6df6d4e14144fe19,5f572dc2aeefafe078325a6751288b02964f62bb
js,humanevalfix-js-89,True,True,6,6,15f9a95f2f12b6a7337aec7ce07b93a024f05827,d8565c7196c1a2406e11eda47bd6c4dae7b92d7d
js,humanevalfix-js-9,True,True,6,6,eda95647f074a55cd926f4acbff7e6cfa905b185,be458e65ee0965909190e7aa4fccae07b31b76e2
js,humanevalfix-js-90,True,True,8,8,348eaac34a5bd1c5a7e833658a93926c8c8bb63b,ef88bd78764c794c3e186b25afb8bca9ddd5c0b2
js,humanevalfix-js-91,True,True,7,7,f3fb95a014edddf52698b6428f68566b27cff84d,5e3d1e1e41bec6acc7bf57e10aea7caccb31a130
js,humanevalfix-js-92,True,True,10,10,5858190662b60d4ab9b194287ca56be24fca9f2d,3cffc6cc70cad9e90bc10144e81c3a89a9f3eb34
js,humanevalfix-js-93,True,True,32,32,47ffc0b1d22a1c04b494913efc42a36fe4061089,dd8903229f186e898fe1fbc49c76a6d85d1a56ad
js,humanevalfix-js-94,True,True,6,6,082345e590fff0b4af4954b4f7abc535941fcc32,45ad8dcc5cb71e639db098b7c0287e6a865cd220
js,humanevalfix-js-95,True,True,6,6,6d27825a1f49c5a7541b1fa059c95bc5c1d4197b,32b3dec6898f8ed7fc2b753ebb20766c379c6280
js,humanevalfix-js-96,True,True,6,6,bf7bd81e481fea0d6f059ab174361ae70d847850,294439b504cf0faefac6b8c595c44405c2455170
js,humanevalfix-js-97,True,True,5,5,9e318c53daad5b9ff260f6cd49fb249eb033a188,9be65869072da3e9528a745156def8d3a69f6908
js,humanevalfix-js-98,True,True,6,6,5e9752f3e861e2cc50fec27c48ecb345bd0a66a2,304557d2c5fb8e51443ed0bc11c716a2a5dfe64e
js,humanevalfix-js-99,True,True,6,6,aa58736654ba36005a3e81b34015d7362b60e14d,a0e6c0e2af45a655bc84017a982165aa350039e2
java,humanevalfix-java-0,True,True,6,6,4f830fffb9dd779d2c0e47331fbca04193488b69,b46d688c4d1912295815921ae3ecbbf5091d2117
java,humanevalfix-java-1,True,True,6,6,cce3c4f967d1f495ec04c6a31e24561429349ef8,3ccf1031194cbf93eb7e8f7448add6aa2678003b
java,humanevalfix-java-10,True,True,6,6,98eb001b116e71876af231b9c9ae3ef62aaba964,361187da2a4dab69d357d70f1aec8314b4b38184
java,humanevalfix-java-100,True,True,5,5,c5ea0105f9877722049b3cdefef0fe829f921a51,8e79d9a8fe7a1a688bd45fe63637c9b8074b6021
java,humanevalfix-java-101,True,True,5,5,1d883b97c890d921fbd5398521ebb5145128ecad,13f50fc73e291775531506b6803ac120af00bc84
java,humanevalfix-java-102,True,True,6,6,57147c0ae383b15629a53a45e68b21e8865ed27a,0026d1cfb29b937abee84b9ffbebf5edb1c67c96
java,humanevalfix-java-103,True,True,5,5,04b4e4fae37f66a1489af00ab8eab2f695ac911a,61786670432bf9edff91d2df459749be2bfb9c5f
java,humanevalfix-java-104,True,True,5,5,7c3a8e508e1e679e15a06f4c19b634ccc606ef60,b042a29619f26fff88c8213061ab1252a84e7ca9
java,humanevalfix-java-105,True,True,7,7,7a72c0e5f6ffc5c6aa5f9f7a945375dbd841ad72,68f92b1bd489c0447869be974c889af82fae94d9
java,humanevalfix-java-106,True,True,7,7,0759cd4d77bc890e7f5e9b46e6d0e04910695a25,190f67de4fb15202b3198d7b102383f0d67e231d
java,humanevalfix-java-107,True,True,6,6,1925c73abbe69ba6c18471ffb5336777b9280c9c,a95af6e38f972bece5752f0a54d5d11d2d01739e
java,humanevalfix-java-108,True,True,6,6,42f11704bca3458c6934cd68b06484271eaf34a1,09be6a1cd91e1fbc5c0449d4da382c51669d4925
java,humanevalfix-java-109,True,True,8,8,4521c826f67a5f882722f74412c8870d439097d2,0418b48703d663c6249f477417a7055951b79294
java,humanevalfix-java-11,True,True,27,27,1674c46f2750c95f54bfeb9ed252f39e36a901b5,870692438286845c084c2eeb8749b333b39c0cce
java,humanevalfix-java-110,True,True,6,6,c104adeb8e05cb7ef95f2ed4dbd3905fbd119ea7,47479a01e0ff097be91d03bf0b359f37ebbf369a
java,humanevalfix-java-111,True,True,14,14,eb3e21041b3f39b5fe261ea7dcc73042e54965ad,b7e1a9ab18a626e98b3ac04d3f63e700d5c7865f
java,humanevalfix-java-112,True,True,7,7,433196251f5f93c3f49144b92d0034f545897399,2f9546b9e88d200f998046c88a8479b1c9752630
java,humanevalfix-java-113,True,False,8,,d0b267cdac6d9f90dc65d6568e379a2e45f02601,f73814834f94a1d24ab22bc2df1a80f2d7876d4d
java,humanevalfix-java-114,True,False,25,,0b4ac151ed6060483f10d129b615dcb9eb0a1aa4,43441967a60117230bcc8569ff871bc8b607dd3a
java,humanevalfix-java-115,True,True,6,6,e8f1928f488a751d8a6f091dd35732b87ab60136,5003e80a8300e2d752b17542853444c60eebfb5f
java,humanevalfix-java-116,True,True,5,5,fa1e8c9a95905a32deb05ec9a72b5e7704a71a52,e2bfa780cca9824a74289efe1d7ad25fee15822f
java,humanevalfix-java-117,True,True,6,6,4c73aa2f746c416e42c3d893d5c0b402cacf4d67,7a9aed2275976610ba0fa94a5c50f73a63a4474d
java,humanevalfix-java-118,True,True,8,8,07c6348ce031f0311e4071ae5dc2e9ac9f59d1cf,fa93c13509682905d46e75219727625f8e0f8c6a
java,humanevalfix-java-119,True,True,5,5,8128e21526f9e51e4f21858df38fb037263428ff,a63ef38cc5c7743c3aa50f2c1e3d49f6b5ff2d66
java,humanevalfix-java-12,True,True,14,14,4febada3a7150e9aae2d3d339e296c1c03c375c2,b672c66d57171973825e99cca4f0c81eb24429f5
java,humanevalfix-java-120,True,True,6,6,37d945343413bf8d16b8d65445d28a7285721400,e5e3750837febc1a61196383550ef85f9efa724c
java,humanevalfix-java-121,True,True,6,6,551fdb69dcaecdaa11519fda68561c856f75daaa,618847630e3692008ae692053193837e0baafd7c
java,humanevalfix-java-122,True,True,6,6,ee37d9d8c21e2785f1204470f94eeffd6bd66173,d30c6bc42f659f53fbe2e7351a73f282ff2b7814
java,humanevalfix-java-123,True,True,5,5,671936cb83f00271d92451f0436e6d8b50ca1c35,a80805780b8dcbe6c0fc842ca34547c1e34b66a7
java,humanevalfix-java-124,True,False,23,,eae7738482756b5ad3df52e99cb616e86e125c07,5d7db15975bb778e56d697b47062322b9df88ce9
java,humanevalfix-java-125,True,True,6,6,c4fe006cf7c2e0097fd52425ac22ddcdc3d839ee,4fa3968cb4664d2261be3714e2990454d742466a
java,humanevalfix-java-126,True,True,12,12,0a9719012d9e21c76ebedf18bc529506ee9c714a,8be3e069033ac10702057705078105b5d88b2e66
java,humanevalfix-java-127,True,True,8,8,9397f1db55fc0ca0209a3009240add0e272d8db1,a9e5c4279c33f352b183835ebe20bec13141c61c
java,humanevalfix-java-128,True,True,6,6,688ea1002004b6580290048d11230fd0694982aa,e1ae8056afd03508bcbea39378782a3a4dd1d495
java,humanevalfix-java-129,True,False,23,,234019f9bb3b4df89ec66bc738529fec4264ca94,82709ba245eb3a866208f9d63df76dca1b727195
java,humanevalfix-java-13,True,True,5,5,7e7ea323bca907da20b3ecef768859d0adeeff21,74f602d9c07bfecfa0bd634d6c16a1d053fdae9a
java,humanevalfix-java-130,True,False,24,,814c3237c65d44d2d1f019e1618ec8c31092f202,f8ae0b10dbf9003e4a114e673f389777c50ef376
java,humanevalfix-java-131,True,True,5,5,60edd3c8fa08680dbee41516a6255cfe1763a078,d6b9734920f668b43e13b4dc48f97350676e9165
java,humanevalfix-java-132,True,False,26,,a273e8ddd4e601e80055009b36ac6af0b113482e,7ce75a3a148c2c63c89154b8d8ec791480518022
java,humanevalfix-java-133,True,True,6,6,8fe815719477d02d4b262106ca397331825b3a75,ac3f8510a2db7892f770240d5681a81311d3597e
java,humanevalfix-java-134,True,False,24,,3bc597b9fb4f419f7391778f229de4c9cb78ff0b,72acfbe78934aa048fdaa8ed11322d7c90a3e9fc
java,humanevalfix-java-135,True,True,6,6,10f18e91a65e7345e947a8a4265f2b2ae2881635,a040e18788c457bc64cee03058a76c10b6e3f3b4
